account_id,customer_id,product_type,open_date,status
2050,1543,CreditCard,2018-08-04,Open
2051,1543,Savings,2018-07-09,Open
2052,1544,Chequing,2018-03-11,Open
2053,1544,Mortgage,2018-04-21,Closed
2054,1545,Mortgage,2019-09-11,Open
2055,1546,Savings,2018-02-26,Closed
2056,1547,CreditCard,2018-08-11,Closed
2057,1547,CreditCard,2018-05-15,Open
2058,1548,Savings,2018-01-19,Open
2059,1549,Mortgage,2018-04-04,Open
2060,1550,Savings,2018-07-13,Open
2061,1550,CreditCard,2018-05-04,Closed
2062,1551,CreditCard,2018-03-07,Closed
2063,1552,Loan,2018-05-13,Open
2064,1553,Savings,2017-10-21,Open
2065,1554,Loan,2018-01-31,Open
2066,1555,Chequing,2018-02-08,Dormant
2067,1556,Chequing,2018-05-14,Open
2068,1556,Loan,2018-07-10,Dormant
2069,1557,Savings,2017-12-12,Closed
2070,1558,Mortgage,2019-02-14,Dormant
2071,1559,Mortgage,2019-01-09,Open
2072,1559,CreditCard,2019-03-31,Open
2073,1560,Savings,2019-08-13,Closed
2074,1561,Chequing,2018-01-28,Dormant
2075,1562,Mortgage,2019-10-05,Open
2076,1563,Chequing,2019-04-05,Dormant
2077,1563,Chequing,2019-08-20,Dormant
2078,1564,CreditCard,2018-08-22,Dormant
2079,1565,Loan,2018-01-11,Open
2080,1565,Savings,2018-02-22,Open
2081,1566,Mortgage,2018-05-19,Open
2082,1567,CreditCard,2018-10-30,Dormant
2083,1567,Savings,2018-09-01,Open
2084,1568,CreditCard,2018-07-03,Dormant
2085,1568,Loan,2018-06-05,Open
2086,1569,Chequing,2018-01-20,Dormant
2087,1570,Chequing,2018-02-04,Open
2088,1570,Loan,2018-05-16,Dormant
2089,1571,Savings,2019-08-04,Open
2090,1572,CreditCard,2018-02-16,Closed
2091,1573,Mortgage,2018-12-28,Open
2092,1574,Mortgage,2018-08-03,Open
2093,1575,Loan,2018-10-04,Open
2094,1576,CreditCard,2018-10-18,Closed
2095,1576,Chequing,2019-01-07,Open
2096,1577,Mortgage,2018-10-23,Dormant
2097,1578,Loan,2018-06-13,Closed
2098,1579,Loan,2018-02-20,Open
2099,1580,Mortgage,2018-01-24,Open
2100,1581,Mortgage,2018-05-20,Open
2101,1582,Loan,2018-03-15,Dormant
2102,1583,Chequing,2018-05-10,Open
2103,1584,Savings,2018-05-17,Closed
2104,1584,Loan,2018-07-11,Dormant
2105,1585,Mortgage,2017-12-19,Open
2106,1586,Mortgage,2018-09-02,Open
2107,1586,Savings,2018-07-12,Open
2108,1587,Mortgage,2018-05-29,Dormant
2109,1588,Chequing,2018-01-14,Closed
2110,1589,Mortgage,2019-08-26,Dormant
2111,1590,CreditCard,2018-01-25,Closed
2112,1591,Chequing,2018-06-05,Dormant
2113,1591,Savings,2018-05-17,Open
2114,1592,Loan,2018-02-15,Open
2115,1593,Mortgage,2018-07-07,Open
2116,1594,Mortgage,2018-07-27,Dormant
2117,1594,CreditCard,2018-06-21,Dormant
2118,1595,Chequing,2018-05-10,Open
2119,1596,Savings,2019-01-16,Open
2120,1596,Mortgage,2018-11-08,Open
2121,1596,Savings,2018-11-24,Open
2122,1597,Loan,2018-05-05,Closed
2123,1598,CreditCard,2018-04-05,Dormant
2124,1598,Mortgage,2018-07-13,Closed
2125,1599,Loan,2019-01-28,Open
2126,1600,Savings,2018-02-19,Open
2127,1601,CreditCard,2018-09-18,Closed
2128,1602,CreditCard,2018-07-03,Dormant
2129,1603,CreditCard,2018-05-23,Open
2130,1604,Mortgage,2018-11-01,Open
2131,1605,Mortgage,2018-07-04,Closed
2132,1605,Loan,2018-08-12,Open
2133,1605,CreditCard,2018-03-27,Open
2134,1606,CreditCard,2018-04-24,Closed
2135,1607,Chequing,2018-03-15,Open
2136,1608,Mortgage,2018-09-15,Open
2137,1609,Chequing,2018-03-15,Open
2138,1610,Chequing,2018-09-14,Open
2139,1611,Loan,2018-07-27,Closed
2140,1611,Loan,2018-06-13,Open
2141,1612,Loan,2017-12-22,Dormant
2142,1613,Loan,2018-04-25,Dormant
2143,1614,Mortgage,2019-01-25,Open
2144,1615,Savings,2018-05-21,Dormant
2145,1616,Savings,2018-04-29,Open
2146,1617,Mortgage,2019-06-14,Dormant
2147,1618,CreditCard,2018-02-17,Dormant
2148,1618,Savings,2018-07-01,Open
2149,1619,Savings,2018-07-26,Open
2150,1620,Chequing,2018-03-08,Open
2151,1620,Chequing,2018-05-11,Open
2152,1621,Loan,2017-11-03,Dormant
2153,1622,Savings,2017-12-18,Open
2154,1623,Savings,2018-05-18,Dormant
2155,1624,Loan,2018-03-21,Closed
2156,1625,Loan,2018-11-21,Closed
2157,1625,Savings,2019-01-10,Dormant
2158,1626,Mortgage,2018-09-09,Dormant
2159,1626,Mortgage,2018-08-15,Dormant
2160,1627,Loan,2018-02-22,Open
2161,1628,Savings,2018-04-13,Open
2162,1629,Loan,2018-01-07,Closed
2163,1630,Chequing,2019-04-27,Closed
2164,1631,Loan,2018-04-01,Open
2165,1632,Mortgage,2018-08-09,Open
2166,1632,Loan,2018-07-24,Closed
2167,1633,Mortgage,2017-11-29,Open
2168,1634,Chequing,2017-10-29,Open
2169,1634,Mortgage,2018-02-28,Dormant
2170,1635,CreditCard,2019-01-08,Open
2171,1636,Mortgage,2018-02-27,Dormant
2172,1636,Chequing,2018-01-27,Open
2173,1637,Mortgage,2018-07-08,Open
2174,1638,Loan,2018-02-21,Closed
2175,1639,Chequing,2019-07-28,Closed
2176,1640,Mortgage,2018-05-05,Open
2177,1640,Savings,2018-04-10,Dormant
2178,1641,Chequing,2018-05-22,Closed
2179,1642,Mortgage,2018-01-13,Open
2180,1642,Mortgage,2018-02-24,Open
2181,1643,CreditCard,2018-04-12,Closed
2182,1643,Chequing,2018-06-30,Dormant
2183,1644,Loan,2018-12-01,Closed
2184,1644,Loan,2018-12-19,Closed
2185,1645,CreditCard,2018-05-26,Dormant
2186,1646,CreditCard,2018-02-25,Open
2187,1647,CreditCard,2018-02-16,Open
2188,1648,Chequing,2019-07-08,Closed
2189,1649,CreditCard,2017-11-12,Closed
2190,1650,CreditCard,2018-04-28,Open
2191,1650,Loan,2018-06-02,Closed
2192,1651,Savings,2018-03-25,Closed
2193,1652,Chequing,2018-05-14,Open
2194,1653,Mortgage,2018-11-17,Open
2195,1653,CreditCard,2018-10-19,Dormant
2196,1654,Chequing,2018-02-19,Open
2197,1655,Mortgage,2019-02-26,Open
2198,1656,CreditCard,2018-10-31,Open
2199,1657,Savings,2019-05-01,Closed
2200,1658,CreditCard,2017-12-26,Open
2201,1659,CreditCard,2017-12-16,Open
2202,1659,Chequing,2017-10-25,Closed
2203,1660,Savings,2018-09-30,Closed
2204,1661,Savings,2018-02-27,Dormant
2205,1662,CreditCard,2017-09-10,Open
2206,1663,CreditCard,2018-08-03,Open
2207,1664,Loan,2018-03-24,Open
2208,1664,Mortgage,2018-01-03,Open
2209,1665,CreditCard,2018-05-24,Open
2210,1666,Savings,2018-07-04,Closed
2211,1667,Savings,2018-04-07,Dormant
2212,1668,Loan,2018-06-14,Dormant
2213,1669,Savings,2018-04-05,Dormant
2214,1670,Savings,2018-06-13,Open
2215,1670,Mortgage,2018-01-23,Open
2216,1671,Chequing,2018-10-20,Open
2217,1671,Chequing,2019-03-07,Open
2218,1672,Savings,2017-12-23,Dormant
2219,1673,Loan,2018-12-05,Dormant
2220,1674,CreditCard,2018-12-06,Dormant
2221,1675,Mortgage,2018-11-25,Open
2222,1676,Loan,2018-04-21,Dormant
2223,1677,Loan,2019-02-11,Open
2224,1678,Savings,2017-12-25,Closed
2225,1679,Loan,2018-11-18,Open
2226,1679,CreditCard,2018-08-16,Dormant
2227,1679,Loan,2018-09-27,Open
2228,1680,Mortgage,2017-12-23,Open
2229,1681,Chequing,2018-11-16,Closed
2230,1681,CreditCard,2019-03-10,Dormant
2231,1682,Mortgage,2018-04-11,Open
2232,1682,CreditCard,2018-05-12,Open
2233,1683,CreditCard,2018-12-11,Open
2234,1684,CreditCard,2019-02-14,Closed
2235,1685,Loan,2018-03-10,Dormant
2236,1685,Savings,2018-05-19,Closed
2237,1686,Savings,2018-07-07,Closed
2238,1687,CreditCard,2018-02-08,Open
2239,1687,CreditCard,2018-04-18,Closed
2240,1688,Chequing,2018-02-07,Open
2241,1688,Chequing,2018-05-26,Open
2242,1689,Loan,2017-12-24,Open
2243,1689,Mortgage,2018-04-19,Open
2244,1690,Loan,2018-05-24,Open
2245,1691,Savings,2018-05-21,Open
2246,1691,CreditCard,2018-04-20,Open
2247,1692,Chequing,2018-05-10,Open
2248,1692,Mortgage,2018-08-05,Open
2249,1693,Chequing,2020-03-28,Closed
2250,1694,Savings,2018-12-24,Closed
2251,1694,Chequing,2018-12-10,Open
2252,1695,Chequing,2018-05-10,Closed
2253,1696,Savings,2018-04-15,Dormant
2254,1697,Mortgage,2018-02-25,Open
2255,1698,Chequing,2019-01-05,Open
2256,1699,CreditCard,2018-11-08,Open
2257,1700,Loan,2019-01-19,Open
2258,1700,Loan,2019-01-06,Open
2259,1701,Loan,2019-06-12,Open
2260,1702,CreditCard,2018-10-05,Open
2261,1702,Chequing,2018-09-19,Open
2262,1703,Chequing,2018-03-26,Dormant
2263,1704,Loan,2018-07-21,Open
2264,1705,Chequing,2018-03-30,Open
2265,1706,CreditCard,2018-04-11,Open
2266,1706,Loan,2018-03-03,Open
2267,1707,Loan,2018-07-28,Open
2268,1708,Mortgage,2018-06-04,Dormant
2269,1708,Savings,2018-08-20,Dormant
2270,1709,Chequing,2018-04-15,Open
2271,1709,Mortgage,2018-02-15,Dormant
2272,1710,Savings,2018-08-06,Closed
2273,1711,Chequing,2018-04-12,Dormant
2274,1712,CreditCard,2019-02-11,Open
2275,1713,Chequing,2018-02-08,Open
2276,1713,Chequing,2018-02-05,Closed
2277,1714,CreditCard,2018-10-09,Dormant
2278,1715,Chequing,2018-04-09,Dormant
2279,1716,Savings,2018-11-09,Open
2280,1717,Chequing,2018-04-12,Dormant
2281,1717,CreditCard,2018-02-12,Open
2282,1718,CreditCard,2019-03-08,Dormant
2283,1718,Mortgage,2019-02-08,Open
2284,1719,Mortgage,2018-08-26,Dormant
2285,1720,Loan,2018-06-25,Dormant
2286,1721,Loan,2018-08-12,Open
2287,1722,Mortgage,2018-11-07,Open
2288,1723,Chequing,2018-08-08,Dormant
2289,1724,Loan,2018-03-13,Open
2290,1724,Mortgage,2017-12-12,Closed
2291,1725,CreditCard,2017-12-31,Open
2292,1726,CreditCard,2018-08-16,Dormant
2293,1727,Chequing,2019-07-05,Open
2294,1728,CreditCard,2018-01-08,Closed
2295,1728,CreditCard,2017-12-30,Open
2296,1729,Loan,2017-12-22,Open
2297,1729,Savings,2018-02-11,Open
2298,1730,Mortgage,2018-09-12,Open
2299,1731,Loan,2018-04-27,Open
2300,1731,CreditCard,2018-04-17,Dormant
2301,1732,Chequing,2018-01-15,Open
2302,1732,Loan,2018-01-05,Open
2303,1733,Loan,2018-07-26,Open
2304,1733,Savings,2018-04-01,Open
2305,1734,Savings,2018-04-27,Open
2306,1734,Mortgage,2018-04-05,Open
2307,1735,Loan,2019-05-17,Dormant
2308,1736,Chequing,2018-03-14,Closed
2309,1737,CreditCard,2018-02-10,Dormant
2310,1737,Mortgage,2018-02-14,Dormant
2311,1738,Chequing,2017-12-19,Open
2312,1739,CreditCard,2018-11-04,Open
2313,1740,CreditCard,2019-10-05,Open
2314,1740,Loan,2019-11-04,Open
2315,1741,Savings,2018-04-27,Closed
2316,1742,Loan,2018-08-22,Closed
2317,1743,Savings,2019-03-04,Closed
2318,1744,Savings,2018-04-22,Open
2319,1745,Chequing,2019-01-14,Open
2320,1746,Loan,2019-01-15,Open
2321,1747,Loan,2018-03-19,Closed
2322,1748,Chequing,2018-03-20,Open
2323,1748,Savings,2018-05-27,Open
2324,1749,Savings,2018-08-02,Open
2325,1749,CreditCard,2018-10-23,Open
2326,1750,Loan,2018-02-21,Closed
2327,1751,Savings,2018-09-24,Closed
2328,1751,Chequing,2018-06-16,Open
2329,1752,Chequing,2018-01-26,Dormant
2330,1752,Mortgage,2017-12-30,Closed
2331,1753,Savings,2019-02-05,Open
2332,1754,Savings,2018-05-18,Dormant
2333,1755,CreditCard,2018-02-27,Dormant
2334,1755,CreditCard,2018-01-20,Open
2335,1756,Mortgage,2017-11-20,Closed
2336,1757,Savings,2018-07-21,Open
2337,1757,Savings,2018-10-09,Open
2338,1758,Mortgage,2019-04-07,Open
2339,1759,CreditCard,2018-03-07,Open
2340,1760,Chequing,2019-01-15,Open
2341,1760,Savings,2018-12-19,Dormant
2342,1761,Savings,2018-02-01,Open
2343,1762,Mortgage,2018-12-09,Open
2344,1763,Loan,2018-11-06,Open
2345,1764,Mortgage,2018-12-17,Open
2346,1764,Savings,2018-12-17,Open
2347,1765,Mortgage,2018-01-30,Dormant
2348,1766,Savings,2017-12-26,Open
2349,1767,Loan,2018-07-15,Open
2350,1767,Chequing,2018-04-02,Open
2351,1768,Savings,2018-03-13,Open
2352,1769,Mortgage,2019-04-03,Open
2353,1769,Loan,2019-03-17,Dormant
2354,1770,Savings,2018-01-31,Open
2355,1771,Savings,2018-07-28,Open
2356,1772,Mortgage,2019-04-12,Dormant
2357,1773,Loan,2018-01-20,Open
2358,1774,Savings,2018-09-05,Closed
2359,1775,Chequing,2018-02-17,Closed
2360,1776,Savings,2018-01-07,Dormant
2361,1777,Mortgage,2018-08-22,Open
2362,1778,CreditCard,2018-03-11,Open
2363,1778,Loan,2018-07-27,Open
2364,1779,Mortgage,2017-11-08,Open
2365,1779,Savings,2017-09-15,Open
2366,1780,Mortgage,2018-12-08,Open
2367,1781,Mortgage,2018-03-02,Open
2368,1782,Mortgage,2019-03-12,Closed
2369,1783,Savings,2018-05-27,Dormant
2370,1784,Savings,2018-02-06,Open
2371,1785,Chequing,2017-12-19,Open
2372,1785,Chequing,2018-03-19,Open
2373,1786,Loan,2018-08-21,Dormant
2374,1786,Savings,2018-05-02,Open
2375,1787,Chequing,2018-04-21,Open
2376,1788,CreditCard,2019-02-04,Open
2377,1789,Savings,2018-02-24,Dormant
2378,1790,CreditCard,2018-10-24,Open
2379,1790,Mortgage,2018-10-05,Dormant
2380,1791,Chequing,2018-06-15,Open
2381,1792,Chequing,2018-01-08,Closed
2382,1793,Savings,2019-01-24,Open
2383,1794,Chequing,2017-11-21,Dormant
2384,1795,Mortgage,2018-04-09,Open
2385,1795,Chequing,2018-03-10,Open
2386,1796,Loan,2018-12-15,Closed
2387,1796,Mortgage,2019-01-02,Open
2388,1797,Loan,2018-08-26,Open
2389,1798,CreditCard,2018-08-09,Open
2390,1799,Chequing,2018-09-28,Open
2391,1799,Savings,2018-11-11,Open
2392,1800,Savings,2018-02-08,Dormant
2393,1800,Savings,2017-12-29,Dormant
2394,1801,Savings,2018-11-08,Open
2395,1802,Loan,2018-06-22,Closed
2396,1803,Loan,2019-08-16,Open
2397,1804,Loan,2017-11-03,Open
2398,1805,Savings,2018-05-21,Closed
2399,1806,Loan,2018-01-17,Open
2400,1807,Loan,2018-10-23,Open
2401,1808,Savings,2018-03-26,Dormant
2402,1809,Savings,2018-09-24,Open
2403,1809,CreditCard,2018-09-28,Open
2404,1810,CreditCard,2017-11-30,Open
2405,1811,Chequing,2017-12-19,Closed
2406,1812,Chequing,2018-05-28,Open
2407,1812,Savings,2018-05-21,Open
2408,1813,Loan,2018-04-09,Dormant
2409,1813,Loan,2018-01-14,Open
2410,1814,CreditCard,2018-04-19,Open
2411,1815,CreditCard,2017-11-26,Closed
2412,1815,Savings,2017-12-22,Closed
2413,1816,Savings,2018-07-25,Closed
2414,1816,Mortgage,2018-06-29,Open
2415,1817,Chequing,2017-11-23,Dormant
2416,1818,Mortgage,2018-05-22,Dormant
2417,1819,Savings,2017-11-25,Closed
2418,1820,Loan,2018-02-11,Dormant
2419,1820,CreditCard,2018-03-19,Open
2420,1821,Loan,2018-02-05,Open
2421,1822,Savings,2018-03-31,Open
2422,1822,Loan,2018-03-05,Closed
2423,1823,Savings,2018-02-22,Closed
2424,1823,Savings,2018-06-08,Closed
2425,1824,Chequing,2018-02-23,Dormant
2426,1824,Chequing,2018-04-06,Open
2427,1825,Loan,2019-01-19,Closed
2428,1826,Chequing,2018-05-17,Dormant
2429,1826,Mortgage,2018-07-15,Dormant
2430,1827,Loan,2018-02-19,Open
2431,1827,Loan,2018-05-28,Dormant
2432,1828,Savings,2018-05-20,Open
2433,1829,Mortgage,2018-02-25,Open
2434,1830,Loan,2018-01-22,Open
2435,1830,Savings,2018-01-05,Open
2436,1831,CreditCard,2019-04-23,Open
2437,1832,Chequing,2019-03-02,Open
2438,1833,Loan,2018-02-15,Open
2439,1833,Savings,2018-05-03,Dormant
2440,1834,Mortgage,2018-05-21,Closed
2441,1835,Chequing,2018-08-16,Dormant
2442,1836,Loan,2018-01-11,Open
2443,1837,Loan,2019-06-23,Open
2444,1838,CreditCard,2018-06-26,Dormant
2445,1839,Chequing,2018-03-17,Open
2446,1840,Loan,2018-12-15,Open
2447,1841,Mortgage,2018-08-04,Open
2448,1841,CreditCard,2018-05-31,Dormant
2449,1841,CreditCard,2018-07-29,Closed
2450,1842,Mortgage,2018-01-06,Closed
2451,1843,Savings,2018-06-23,Open
2452,1844,Mortgage,2018-02-11,Open
2453,1845,Chequing,2018-10-03,Closed
2454,1845,CreditCard,2018-10-11,Open
2455,1846,Chequing,2018-08-06,Dormant
2456,1846,CreditCard,2018-09-25,Dormant
2457,1847,Mortgage,2018-02-28,Open
2458,1848,CreditCard,2018-03-01,Open
2459,1849,Savings,2018-10-10,Closed
2460,1850,Chequing,2018-08-06,Closed
2461,1850,Savings,2018-04-02,Open
2462,1851,CreditCard,2019-07-01,Open
2463,1851,Mortgage,2019-03-09,Open
2464,1852,Loan,2019-02-21,Closed
2465,1853,Savings,2017-12-22,Open
2466,1854,CreditCard,2018-09-14,Open
2467,1855,CreditCard,2018-05-13,Closed
2468,1856,Loan,2018-06-21,Open
2469,1857,Chequing,2018-11-02,Open
2470,1857,CreditCard,2018-07-07,Open
2471,1858,Loan,2018-08-12,Dormant
2472,1858,Mortgage,2018-06-18,Closed
2473,1859,Chequing,2018-04-28,Dormant
2474,1860,Mortgage,2019-05-22,Closed
2475,1860,CreditCard,2019-02-06,Dormant
2476,1861,Mortgage,2018-02-23,Open
2477,1862,Chequing,2018-10-19,Open
2478,1863,Loan,2018-03-30,Open
2479,1863,Chequing,2018-03-19,Dormant
2480,1864,Savings,2019-02-06,Open
2481,1865,Chequing,2018-01-02,Open
2482,1866,Savings,2019-01-08,Open
2483,1867,Chequing,2018-07-25,Open
2484,1868,Loan,2018-12-06,Open
2485,1868,Savings,2018-08-09,Closed
2486,1869,Chequing,2018-11-11,Open
2487,1870,Loan,2018-12-15,Closed
2488,1871,Savings,2018-07-17,Dormant
2489,1872,CreditCard,2018-11-29,Dormant
2490,1873,Loan,2019-01-22,Open
2491,1874,CreditCard,2018-07-04,Open
2492,1874,Chequing,2018-06-11,Open
2493,1875,Savings,2018-05-09,Closed
2494,1875,CreditCard,2017-12-04,Dormant
2495,1875,Mortgage,2018-02-20,Open
2496,1876,CreditCard,2018-01-04,Dormant
2497,1877,Mortgage,2018-12-26,Closed
2498,1878,Mortgage,2018-02-20,Dormant
2499,1879,Loan,2018-01-15,Open
2500,1879,Mortgage,2017-11-18,Open
2501,1880,CreditCard,2018-01-25,Open
2502,1881,CreditCard,2017-12-28,Open
2503,1881,Loan,2018-03-04,Open
2504,1881,CreditCard,2018-01-18,Open
2505,1882,Savings,2018-05-18,Open
2506,1883,CreditCard,2018-01-23,Dormant
2507,1883,Savings,2018-04-08,Closed
2508,1884,Savings,2018-06-12,Closed
2509,1884,CreditCard,2018-06-22,Open
2510,1885,Savings,2018-06-18,Open
2511,1885,Savings,2018-05-25,Open
2512,1886,Chequing,2017-12-30,Open
2513,1887,CreditCard,2017-12-16,Closed
2514,1888,Savings,2018-05-24,Dormant
2515,1889,CreditCard,2018-04-07,Open
2516,1890,Savings,2019-10-27,Open
2517,1891,Mortgage,2018-10-15,Open
2518,1892,CreditCard,2018-05-10,Open
2519,1892,Savings,2018-07-10,Open
2520,1893,Loan,2017-10-14,Closed
2521,1894,Savings,2018-08-20,Closed
2522,1895,CreditCard,2019-05-09,Open
2523,1896,Chequing,2018-05-19,Dormant
2524,1897,Loan,2018-06-25,Open
2525,1897,Loan,2018-06-19,Open
2526,1898,Savings,2018-01-28,Open
2527,1899,Mortgage,2018-04-17,Closed
2528,1900,CreditCard,2018-11-29,Open
2529,1901,Loan,2018-10-06,Open
2530,1902,Mortgage,2018-08-05,Open
2531,1903,Mortgage,2017-10-14,Dormant
2532,1903,CreditCard,2018-01-18,Open
2533,1904,Loan,2019-03-13,Open
2534,1904,Savings,2018-11-07,Closed
2535,1905,Chequing,2017-11-06,Open
2536,1906,Chequing,2017-11-30,Dormant
2537,1907,Mortgage,2018-06-27,Open
2538,1908,Loan,2018-03-14,Open
2539,1909,Chequing,2018-08-16,Open
2540,1909,Chequing,2018-06-15,Closed
2541,1909,Savings,2018-07-19,Closed
2542,1910,Mortgage,2018-11-07,Open
2543,1911,CreditCard,2018-07-06,Open
2544,1912,Chequing,2018-05-23,Open
2545,1913,Mortgage,2018-03-18,Dormant
2546,1914,Chequing,2018-03-12,Closed
2547,1915,Loan,2018-11-21,Open
2548,1916,Loan,2018-08-28,Open
2549,1917,Mortgage,2018-04-03,Closed
2550,1917,Mortgage,2018-05-09,Open
2551,1918,CreditCard,2018-02-25,Dormant
2552,1919,Savings,2017-11-29,Dormant
2553,1920,CreditCard,2018-10-16,Dormant
2554,1920,CreditCard,2018-05-01,Open
2555,1921,CreditCard,2018-05-24,Open
2556,1921,CreditCard,2018-11-15,Open
2557,1922,Loan,2019-01-19,Closed
2558,1923,Chequing,2018-04-03,Open
2559,1924,Loan,2018-04-15,Dormant
2560,1925,Loan,2018-05-08,Open
2561,1926,Savings,2017-11-11,Dormant
2562,1927,Loan,2018-04-28,Open
2563,1928,Mortgage,2019-05-24,Closed
2564,1929,Chequing,2019-02-09,Open
2565,1930,Savings,2018-06-15,Open
2566,1931,Loan,2017-10-11,Closed
2567,1931,CreditCard,2018-03-06,Open
2568,1932,Mortgage,2018-09-21,Dormant
2569,1932,Chequing,2019-02-06,Open
2570,1933,Loan,2018-12-06,Open
2571,1933,Loan,2018-10-03,Open
2572,1934,Mortgage,2018-11-10,Dormant
2573,1935,Mortgage,2017-10-21,Open
2574,1936,Savings,2018-10-24,Open
2575,1937,Loan,2017-11-22,Open
2576,1938,Mortgage,2018-10-14,Dormant
2577,1938,Chequing,2018-09-02,Open
2578,1939,Mortgage,2018-08-04,Open
2579,1939,Loan,2018-03-05,Closed
2580,1940,Loan,2018-07-11,Open
2581,1941,Chequing,2018-07-13,Open
2582,1941,Savings,2018-08-20,Open
2583,1942,CreditCard,2018-05-09,Dormant
2584,1942,Chequing,2018-04-08,Open
2585,1943,Loan,2018-12-11,Open
2586,1943,Loan,2019-01-04,Open
2587,1944,Chequing,2019-03-28,Open
2588,1945,CreditCard,2017-10-15,Dormant
2589,1945,Chequing,2017-09-01,Closed
2590,1946,CreditCard,2018-08-11,Closed
2591,1947,Loan,2018-06-04,Closed
2592,1948,Loan,2018-09-17,Open
2593,1949,Loan,2019-03-02,Open
2594,1949,CreditCard,2019-04-21,Closed
2595,1950,Mortgage,2018-11-10,Open
2596,1951,CreditCard,2018-08-22,Open
2597,1952,Mortgage,2017-11-30,Open
2598,1953,Savings,2017-12-15,Open
2599,1953,Loan,2017-11-12,Open
2600,1954,CreditCard,2019-05-02,Open
2601,1955,Chequing,2018-03-01,Open
2602,1956,CreditCard,2019-04-29,Dormant
2603,1957,CreditCard,2018-09-18,Open
2604,1958,CreditCard,2018-04-13,Open
2605,1959,Mortgage,2018-07-10,Open
2606,1959,Mortgage,2018-05-01,Open
2607,1959,Savings,2018-09-18,Open
2608,1960,Mortgage,2018-11-13,Open
2609,1960,Mortgage,2018-07-08,Open
2610,1961,CreditCard,2018-09-14,Open
2611,1961,CreditCard,2018-08-24,Open
2612,1962,Chequing,2019-05-17,Closed
2613,1963,Mortgage,2018-05-11,Open
2614,1963,Savings,2018-07-15,Open
2615,1964,Savings,2018-05-11,Closed
2616,1965,CreditCard,2018-04-11,Open
2617,1966,Loan,2018-04-14,Dormant
2618,1967,CreditCard,2018-05-15,Open
2619,1968,Chequing,2018-04-23,Open
2620,1968,Savings,2018-06-21,Closed
2621,1969,Savings,2018-11-30,Open
2622,1970,Mortgage,2017-12-03,Closed
2623,1971,Mortgage,2018-05-20,Closed
2624,1972,Mortgage,2017-12-12,Open
2625,1973,Loan,2018-10-15,Dormant
2626,1974,Chequing,2018-03-23,Open
2627,1975,Savings,2018-02-19,Open
2628,1976,Loan,2018-05-28,Open
2629,1977,CreditCard,2018-03-28,Open
2630,1978,Savings,2018-08-12,Dormant
2631,1978,Mortgage,2018-10-30,Closed
2632,1979,CreditCard,2018-04-08,Open
2633,1980,CreditCard,2018-01-28,Open
2634,1981,Chequing,2017-12-12,Open
2635,1981,Savings,2018-04-12,Open
2636,1982,Savings,2018-06-22,Open
2637,1982,Savings,2018-08-13,Open
2638,1983,Savings,2018-02-01,Open
2639,1984,Loan,2018-11-08,Open
2640,1985,Chequing,2018-01-20,Open
2641,1986,Loan,2018-02-15,Dormant
2642,1987,Chequing,2018-09-02,Open
2643,1988,Chequing,2017-12-20,Open
2644,1988,Mortgage,2017-11-12,Closed
2645,1989,Chequing,2018-07-09,Dormant
2646,1990,Chequing,2017-12-17,Open
2647,1991,Chequing,2018-06-07,Open
2648,1992,CreditCard,2018-08-04,Open
2649,1993,Chequing,2018-01-11,Open
2650,1994,Mortgage,2018-11-26,Open
2651,1995,Mortgage,2018-06-15,Open
2652,1996,Savings,2019-03-01,Open
2653,1997,Chequing,2018-03-07,Open
2654,1998,Savings,2018-10-06,Open
2655,1999,Mortgage,2018-08-29,Open
2656,1999,CreditCard,2018-05-14,Open
2657,2000,Mortgage,2018-01-18,Closed
2658,2001,Savings,2018-08-04,Closed
2659,2001,Mortgage,2018-06-21,Open
2660,2002,Chequing,2017-10-27,Closed
2661,2003,Chequing,2018-07-26,Closed
2662,2004,Savings,2018-02-15,Open
2663,2004,CreditCard,2018-01-17,Open
2664,2005,Mortgage,2018-01-14,Open
2665,2005,Chequing,2017-09-24,Open
2666,2006,Mortgage,2018-07-25,Dormant
2667,2007,CreditCard,2019-06-18,Closed
2668,2008,Savings,2018-06-15,Dormant
2669,2009,Chequing,2018-01-03,Open
2670,2009,CreditCard,2017-11-20,Dormant
2671,2010,Loan,2018-01-23,Open
2672,2011,Mortgage,2017-10-21,Open
2673,2011,Loan,2018-01-17,Open
2674,2012,CreditCard,2018-03-09,Open
2675,2013,Loan,2018-09-29,Open
2676,2014,Mortgage,2018-12-18,Open
2677,2015,Loan,2019-09-27,Open
2678,2015,CreditCard,2019-11-18,Closed
2679,2016,Chequing,2018-10-24,Open
2680,2016,CreditCard,2018-11-08,Dormant
2681,2016,Chequing,2018-09-07,Dormant
2682,2017,CreditCard,2018-10-15,Dormant
2683,2018,Mortgage,2018-07-12,Open
2684,2018,Loan,2018-06-14,Open
2685,2018,Mortgage,2018-08-15,Dormant
2686,2019,CreditCard,2019-05-29,Dormant
2687,2020,Savings,2018-07-16,Open
2688,2021,Loan,2018-02-05,Open
2689,2021,Savings,2017-12-17,Open
2690,2022,Loan,2017-09-23,Open
2691,2023,Loan,2018-04-03,Dormant
2692,2024,Mortgage,2019-04-14,Open
2693,2025,Chequing,2018-12-11,Open
2694,2026,Loan,2018-07-23,Dormant
2695,2027,Mortgage,2018-10-05,Open
2696,2028,Savings,2018-09-18,Open
