session_id,customer_id,device_type,start_ts,duration_s,events_count,conv_flag
45272,2271,iOS,2025-06-18 23:55:38.652040,508,42,0
45273,2271,Web,2025-07-30 03:55:38.652040,97,34,0
45274,2271,Android,2025-05-29 14:55:38.652040,67,6,0
45275,2271,Android,2025-06-16 08:55:38.652040,1582,47,0
45276,2271,Android,2025-07-23 20:55:38.652040,1068,11,0
45277,2271,Web,2025-06-12 12:55:38.652040,1668,18,1
45278,2271,iOS,2025-05-27 02:55:38.652040,1263,3,0
45279,2271,Android,2025-07-13 19:55:38.652040,1596,11,0
45280,2271,Android,2025-08-16 10:55:38.652040,1528,17,1
45281,2271,iOS,2025-06-15 03:55:38.652040,746,38,0
45282,2271,Web,2025-08-14 12:55:38.652040,1265,5,0
45283,2271,iOS,2025-06-16 09:55:38.652040,1052,28,0
45284,2271,Web,2025-06-01 09:55:38.652040,511,25,0
45285,2271,Android,2025-07-18 07:55:38.652040,69,25,1
45286,2271,Web,2025-07-24 04:55:38.652040,1128,13,0
45287,2272,Android,2025-07-28 03:55:38.652040,442,38,0
45288,2272,iOS,2025-07-15 07:55:38.652040,564,5,0
45289,2272,Android,2025-07-17 08:55:38.652040,1103,43,1
45290,2272,iOS,2025-07-18 09:55:38.652040,745,28,0
45291,2272,iOS,2025-06-29 07:55:38.652040,470,27,0
45292,2272,iOS,2025-07-28 23:55:38.652040,491,35,0
45293,2272,iOS,2025-07-05 01:55:38.652040,131,22,0
45294,2272,iOS,2025-07-03 21:55:38.652040,1222,29,0
45295,2272,iOS,2025-05-22 23:55:38.652040,197,23,1
45296,2272,Web,2025-06-17 14:55:38.652040,1043,27,0
45297,2272,iOS,2025-07-01 10:55:38.652040,670,44,1
45298,2272,Web,2025-06-11 07:55:38.652040,1185,48,0
45299,2272,Android,2025-07-21 18:55:38.652040,1005,4,0
45300,2272,Web,2025-07-07 21:55:38.652040,1479,40,0
45301,2272,Web,2025-06-20 01:55:38.652040,673,22,1
45302,2272,Android,2025-06-19 07:55:38.652040,695,36,0
45303,2272,iOS,2025-07-28 03:55:38.652040,973,9,1
45304,2272,iOS,2025-08-09 21:55:38.652040,240,29,1
45305,2272,Web,2025-08-06 21:55:38.652040,1327,31,0
45306,2273,Web,2025-05-19 16:55:38.652040,1471,21,0
45307,2273,iOS,2025-07-20 11:55:38.652040,739,43,0
45308,2273,Web,2025-07-03 20:55:38.652040,1106,23,0
45309,2273,Android,2025-06-13 19:55:38.652040,1213,4,0
45310,2273,iOS,2025-07-24 23:55:38.652040,698,11,0
45311,2273,iOS,2025-07-06 11:55:38.652040,555,14,0
45312,2273,iOS,2025-08-07 15:55:38.652040,1136,4,1
45313,2273,Android,2025-06-08 05:55:38.652040,666,37,0
45314,2273,iOS,2025-07-11 16:55:38.652040,1606,49,1
45315,2273,Web,2025-07-01 17:55:38.652040,77,3,0
45316,2273,Android,2025-08-02 16:55:38.652040,1134,10,0
45317,2273,Android,2025-08-01 01:55:38.652040,260,5,0
45318,2273,iOS,2025-08-06 11:55:38.652040,1404,38,1
45319,2273,Android,2025-07-05 04:55:38.652040,573,19,1
45320,2274,Android,2025-06-02 23:55:38.652040,1667,4,0
45321,2274,Android,2025-08-04 16:55:38.652040,348,33,0
45322,2274,iOS,2025-06-12 16:55:38.652040,652,4,0
45323,2274,Android,2025-06-21 10:55:38.652040,571,10,0
45324,2274,Android,2025-07-20 11:55:38.652040,1023,49,0
45325,2274,Android,2025-08-04 19:55:38.652040,1280,14,1
45326,2274,Android,2025-08-06 21:55:38.652040,1290,25,1
45327,2274,Android,2025-06-07 20:55:38.652040,612,11,0
45328,2274,iOS,2025-07-23 15:55:38.652040,1144,17,0
45329,2274,iOS,2025-06-20 05:55:38.652040,965,30,0
45330,2274,iOS,2025-07-15 05:55:38.652040,110,18,0
45331,2274,iOS,2025-06-23 05:55:38.652040,1445,36,1
45332,2274,Web,2025-07-05 13:55:38.652040,934,42,0
45333,2275,Android,2025-08-12 23:55:38.652040,222,10,0
45334,2275,Web,2025-06-20 01:55:38.652040,827,10,0
45335,2275,Android,2025-07-28 01:55:38.652040,1515,14,0
45336,2275,Android,2025-07-11 13:55:38.652040,882,41,0
45337,2275,iOS,2025-06-28 08:55:38.652040,783,16,0
45338,2275,Android,2025-07-15 18:55:38.652040,941,48,0
45339,2275,Web,2025-07-26 01:55:38.652040,890,12,0
45340,2275,Android,2025-08-08 10:55:38.652040,1781,9,0
45341,2275,iOS,2025-07-22 23:55:38.652040,440,14,0
45342,2275,iOS,2025-05-22 09:55:38.652040,1675,30,0
45343,2275,Web,2025-07-21 06:55:38.652040,715,30,0
45344,2275,iOS,2025-07-01 02:55:38.652040,664,18,0
45345,2275,iOS,2025-06-17 07:55:38.652040,940,36,0
45346,2275,Web,2025-05-29 19:55:38.652040,643,43,0
45347,2275,iOS,2025-07-28 02:55:38.652040,1324,6,0
45348,2275,Android,2025-06-22 21:55:38.652040,1797,24,0
45349,2275,Web,2025-08-03 07:55:38.652040,690,21,0
45350,2275,Web,2025-06-14 17:55:38.652040,1561,21,1
45351,2275,Android,2025-06-12 21:55:38.652040,1246,6,0
45352,2275,Web,2025-07-04 10:55:38.652040,410,4,0
45353,2276,iOS,2025-07-30 19:55:38.652040,227,27,0
45354,2276,iOS,2025-05-19 05:55:38.652040,339,11,0
45355,2276,Android,2025-08-14 11:55:38.652040,1493,6,0
45356,2276,iOS,2025-08-04 22:55:38.652040,1699,37,0
45357,2276,Android,2025-06-03 12:55:38.652040,1166,35,0
45358,2276,iOS,2025-06-02 22:55:38.652040,765,44,0
45359,2276,Web,2025-05-19 13:55:38.652040,1188,35,0
45360,2276,Android,2025-05-24 09:55:38.652040,1417,4,0
45361,2276,Web,2025-06-05 18:55:38.652040,932,48,1
45362,2276,iOS,2025-08-04 17:55:38.652040,1333,46,1
45363,2276,Web,2025-06-10 03:55:38.652040,1790,19,0
45364,2276,Android,2025-05-22 23:55:38.652040,1139,17,1
45365,2276,Android,2025-07-13 23:55:38.652040,1441,38,0
45366,2276,Web,2025-07-31 03:55:38.652040,311,39,0
45367,2276,Web,2025-06-08 09:55:38.652040,1415,43,0
45368,2276,Web,2025-07-18 15:55:38.652040,1049,35,0
45369,2277,iOS,2025-06-22 23:55:38.652040,1737,42,0
45370,2277,Web,2025-05-30 16:55:38.652040,764,39,0
45371,2277,iOS,2025-06-23 14:55:38.652040,660,47,0
45372,2277,iOS,2025-07-13 10:55:38.652040,1778,4,0
45373,2277,Android,2025-07-12 05:55:38.652040,895,37,0
45374,2277,Web,2025-08-09 03:55:38.652040,853,45,0
45375,2277,iOS,2025-06-06 04:55:38.652040,96,36,0
45376,2277,iOS,2025-07-10 06:55:38.652040,323,34,0
45377,2277,iOS,2025-06-20 04:55:38.652040,1554,19,0
45378,2277,iOS,2025-07-22 11:55:38.652040,1792,33,1
45379,2277,Web,2025-06-06 01:55:38.652040,361,14,0
45380,2277,Android,2025-05-21 02:55:38.652040,1082,48,0
45381,2277,Android,2025-06-05 12:55:38.652040,1201,4,0
45382,2277,Android,2025-08-05 23:55:38.652040,1460,33,0
45383,2277,iOS,2025-07-29 00:55:38.652040,1690,12,0
45384,2278,Android,2025-07-31 08:55:38.652040,648,13,1
45385,2278,Web,2025-05-29 20:55:38.652040,588,39,0
45386,2278,Web,2025-08-05 20:55:38.652040,225,23,0
45387,2278,iOS,2025-05-26 17:55:38.652040,1747,17,0
45388,2278,Android,2025-05-27 13:55:38.652040,1037,8,1
45389,2278,iOS,2025-07-15 06:55:38.652040,1225,19,0
45390,2278,iOS,2025-06-28 08:55:38.652040,1531,9,0
45391,2278,iOS,2025-07-27 23:55:38.652040,254,6,1
45392,2278,Web,2025-05-29 18:55:38.652040,1468,22,0
45393,2278,Android,2025-07-19 01:55:38.652040,1567,8,0
45394,2278,Web,2025-06-26 20:55:38.652040,268,41,0
45395,2278,iOS,2025-07-16 04:55:38.652040,453,18,0
45396,2278,iOS,2025-06-06 03:55:38.652040,293,40,0
45397,2278,iOS,2025-06-06 22:55:38.652040,706,27,0
45398,2278,Web,2025-08-12 23:55:38.652040,941,13,0
45399,2278,iOS,2025-07-13 16:55:38.652040,85,49,0
45400,2278,iOS,2025-08-05 17:55:38.652040,941,17,0
45401,2278,iOS,2025-06-04 04:55:38.652040,652,15,0
45402,2278,Web,2025-07-18 22:55:38.652040,1692,27,0
45403,2278,iOS,2025-05-29 05:55:38.652040,1097,11,0
45404,2278,Android,2025-07-04 20:55:38.652040,706,30,0
45405,2278,iOS,2025-06-18 16:55:38.652040,809,44,0
45406,2278,Web,2025-06-18 09:55:38.652040,1408,16,1
45407,2279,Web,2025-06-24 22:55:38.652040,819,16,0
45408,2279,Android,2025-08-14 15:55:38.652040,678,35,0
45409,2279,iOS,2025-05-25 19:55:38.652040,985,38,0
45410,2279,iOS,2025-06-01 14:55:38.652040,776,20,0
45411,2279,iOS,2025-07-30 10:55:38.652040,1352,42,1
45412,2279,Web,2025-07-08 01:55:38.652040,1325,12,0
45413,2279,Web,2025-06-26 15:55:38.652040,1052,20,0
45414,2279,iOS,2025-06-26 15:55:38.652040,1642,19,0
45415,2279,iOS,2025-06-05 12:55:38.652040,1403,17,0
45416,2279,Web,2025-06-11 14:55:38.652040,473,30,0
45417,2279,Android,2025-06-15 20:55:38.652040,1562,23,0
45418,2279,Web,2025-06-30 17:55:38.652040,1355,33,0
45419,2279,iOS,2025-06-24 07:55:38.652040,1540,35,0
45420,2279,Web,2025-07-30 17:55:38.652040,165,22,0
45421,2280,iOS,2025-07-07 16:55:38.652040,1778,21,1
45422,2280,Web,2025-05-19 02:55:38.652040,1301,13,0
45423,2280,Android,2025-06-30 10:55:38.652040,1022,44,1
45424,2280,Web,2025-07-29 18:55:38.652040,1701,27,0
45425,2280,iOS,2025-07-08 20:55:38.652040,421,39,0
45426,2280,Web,2025-07-31 17:55:38.652040,1240,36,0
45427,2280,Web,2025-08-02 12:55:38.652040,582,20,0
45428,2280,Android,2025-06-20 15:55:38.652040,832,27,0
45429,2280,iOS,2025-06-13 01:55:38.652040,565,35,0
45430,2280,Web,2025-07-15 18:55:38.652040,243,23,0
45431,2280,Android,2025-06-11 17:55:38.652040,711,30,0
45432,2280,iOS,2025-05-24 04:55:38.652040,548,48,1
45433,2280,Web,2025-07-05 10:55:38.652040,917,25,1
45434,2280,Web,2025-08-13 01:55:38.652040,1332,16,0
45435,2280,Web,2025-08-12 18:55:38.652040,516,5,0
45436,2280,iOS,2025-05-30 00:55:38.652040,78,5,1
45437,2280,iOS,2025-08-01 12:55:38.652040,1672,6,0
45438,2280,iOS,2025-05-26 01:55:38.652040,925,7,1
45439,2280,Web,2025-07-26 19:55:38.652040,67,47,0
45440,2281,Web,2025-07-18 06:55:38.652040,596,11,0
45441,2281,Android,2025-05-30 21:55:38.652040,123,26,0
45442,2281,Web,2025-08-07 21:55:38.652040,873,31,0
45443,2281,Android,2025-07-29 17:55:38.652040,51,25,1
45444,2281,iOS,2025-08-07 16:55:38.652040,1142,29,0
45445,2281,Android,2025-05-28 08:55:38.652040,969,45,0
45446,2281,iOS,2025-08-06 13:55:38.652040,1095,10,0
45447,2281,iOS,2025-05-28 23:55:38.652040,204,28,0
45448,2281,iOS,2025-06-14 03:55:38.652040,497,7,0
45449,2281,iOS,2025-06-14 23:55:38.652040,1608,4,0
45450,2281,Android,2025-06-29 16:55:38.652040,808,34,0
45451,2281,Android,2025-05-28 14:55:38.652040,641,41,0
45452,2281,Web,2025-07-11 13:55:38.652040,212,5,0
45453,2281,Android,2025-07-25 21:55:38.652040,89,23,1
45454,2281,Web,2025-07-30 16:55:38.652040,418,23,1
45455,2281,Web,2025-06-05 13:55:38.652040,1264,6,1
45456,2281,Android,2025-07-08 17:55:38.652040,570,23,0
45457,2281,Android,2025-08-01 17:55:38.652040,154,15,0
45458,2281,iOS,2025-08-03 08:55:38.652040,1344,10,0
45459,2281,Web,2025-05-27 10:55:38.652040,1678,33,0
45460,2281,iOS,2025-06-28 22:55:38.652040,1120,39,0
45461,2281,Web,2025-06-17 23:55:38.652040,1661,5,1
45462,2281,Android,2025-07-20 15:55:38.652040,361,15,0
45463,2281,Android,2025-06-11 02:55:38.652040,128,38,0
45464,2281,Android,2025-06-24 01:55:38.652040,1471,37,0
45465,2282,Web,2025-07-08 11:55:38.652040,1645,8,0
45466,2282,Web,2025-08-06 22:55:38.652040,1222,20,1
45467,2282,Web,2025-07-27 15:55:38.652040,962,45,0
45468,2282,iOS,2025-05-19 13:55:38.652040,1619,17,0
45469,2282,Web,2025-08-03 19:55:38.652040,590,39,0
45470,2282,Android,2025-07-04 16:55:38.652040,1392,37,1
45471,2282,Web,2025-05-24 23:55:38.652040,824,14,0
45472,2282,Android,2025-05-24 11:55:38.652040,1294,29,0
45473,2282,iOS,2025-07-19 20:55:38.652040,1780,22,1
45474,2282,Web,2025-08-14 15:55:38.652040,1149,8,0
45475,2282,Android,2025-06-03 22:55:38.652040,826,24,0
45476,2282,iOS,2025-07-08 11:55:38.652040,332,27,1
45477,2282,Android,2025-07-18 22:55:38.652040,1634,38,0
45478,2282,iOS,2025-07-18 03:55:38.652040,1523,38,0
45479,2282,iOS,2025-07-04 17:55:38.652040,97,13,0
45480,2282,Android,2025-05-19 14:55:38.652040,91,21,1
45481,2282,Android,2025-06-11 11:55:38.652040,1273,35,1
45482,2282,Android,2025-05-19 23:55:38.652040,85,12,0
45483,2282,Android,2025-08-02 19:55:38.652040,1732,42,0
45484,2283,Android,2025-07-19 19:55:38.652040,665,48,0
45485,2283,Web,2025-06-06 14:55:38.652040,1502,35,0
45486,2283,Android,2025-06-18 09:55:38.652040,726,41,0
45487,2283,Web,2025-08-03 17:55:38.652040,1684,11,0
45488,2283,Web,2025-07-07 15:55:38.652040,520,15,0
45489,2283,Web,2025-07-21 08:55:38.652040,93,33,0
45490,2283,iOS,2025-06-16 20:55:38.652040,896,18,0
45491,2283,Android,2025-08-02 17:55:38.652040,765,14,0
45492,2283,Web,2025-06-25 19:55:38.652040,1074,9,0
45493,2283,iOS,2025-06-23 04:55:38.652040,1737,30,0
45494,2283,Android,2025-06-11 04:55:38.652040,490,41,0
45495,2283,Web,2025-07-11 00:55:38.652040,425,25,0
45496,2283,Android,2025-08-09 06:55:38.652040,808,39,0
45497,2283,Web,2025-05-22 20:55:38.652040,765,32,0
45498,2283,iOS,2025-07-31 01:55:38.652040,734,18,0
45499,2283,Android,2025-05-19 07:55:38.652040,1239,43,0
45500,2283,Web,2025-06-20 09:55:38.652040,1657,37,0
45501,2283,Android,2025-06-07 16:55:38.652040,529,30,0
45502,2284,iOS,2025-06-23 07:55:38.652040,1648,15,1
45503,2284,iOS,2025-06-01 18:55:38.652040,759,42,0
45504,2284,Android,2025-06-09 16:55:38.652040,438,18,0
45505,2284,Android,2025-07-04 13:55:38.652040,1576,34,1
45506,2284,iOS,2025-06-17 16:55:38.652040,469,19,0
45507,2284,Web,2025-08-15 01:55:38.652040,506,6,0
45508,2284,iOS,2025-05-26 21:55:38.652040,346,48,0
45509,2284,Android,2025-07-30 17:55:38.652040,1562,3,0
45510,2284,Web,2025-07-18 05:55:38.652040,1232,40,0
45511,2284,iOS,2025-07-11 16:55:38.652040,656,35,0
45512,2284,iOS,2025-06-08 11:55:38.652040,264,4,0
45513,2284,Android,2025-07-04 01:55:38.652040,1722,26,0
45514,2284,Web,2025-06-23 19:55:38.652040,1682,25,0
45515,2284,iOS,2025-07-12 07:55:38.652040,79,32,0
45516,2284,Web,2025-08-09 04:55:38.652040,355,27,0
45517,2284,Web,2025-07-28 00:55:38.652040,1477,42,0
45518,2284,Web,2025-07-18 21:55:38.652040,1181,26,0
45519,2284,Android,2025-05-26 14:55:38.652040,181,28,0
45520,2284,iOS,2025-07-25 16:55:38.652040,50,3,0
45521,2284,iOS,2025-05-29 13:55:38.652040,834,11,0
45522,2284,iOS,2025-07-29 14:55:38.652040,280,34,0
45523,2284,iOS,2025-05-31 18:55:38.652040,1082,18,0
45524,2284,Web,2025-06-13 03:55:38.652040,515,16,0
45525,2284,Android,2025-07-28 00:55:38.652040,606,21,0
45526,2285,Android,2025-06-28 01:55:38.652040,275,34,0
45527,2285,Android,2025-05-23 16:55:38.652040,934,9,0
45528,2285,iOS,2025-07-27 19:55:38.652040,1658,6,0
45529,2285,Android,2025-05-27 12:55:38.652040,375,40,0
45530,2285,Android,2025-08-02 19:55:38.652040,815,9,0
45531,2285,Web,2025-08-16 00:55:38.652040,1526,18,0
45532,2285,Android,2025-05-21 18:55:38.652040,811,18,0
45533,2285,Web,2025-06-03 19:55:38.652040,1017,16,0
45534,2285,iOS,2025-06-24 10:55:38.652040,45,40,0
45535,2285,Web,2025-08-07 12:55:38.652040,853,11,0
45536,2285,iOS,2025-06-20 18:55:38.652040,932,12,0
45537,2285,iOS,2025-08-14 17:55:38.652040,1438,6,0
45538,2285,iOS,2025-06-18 07:55:38.652040,1787,43,0
45539,2285,iOS,2025-06-06 05:55:38.652040,580,35,1
45540,2285,iOS,2025-08-10 09:55:38.652040,450,17,0
45541,2285,iOS,2025-07-16 21:55:38.652040,388,14,0
45542,2285,Web,2025-07-08 01:55:38.652040,1358,30,0
45543,2285,iOS,2025-07-18 08:55:38.652040,548,5,1
45544,2285,Android,2025-08-16 22:55:38.652040,1163,30,0
45545,2285,Web,2025-06-27 19:55:38.652040,386,20,1
45546,2285,iOS,2025-08-02 23:55:38.652040,284,5,0
45547,2285,Android,2025-07-03 18:55:38.652040,1739,35,0
45548,2285,iOS,2025-07-12 16:55:38.652040,736,16,0
45549,2285,Android,2025-06-24 14:55:38.652040,729,25,1
45550,2285,iOS,2025-06-07 20:55:38.652040,354,18,0
45551,2285,iOS,2025-07-21 23:55:38.652040,163,21,0
45552,2285,Android,2025-06-21 23:55:38.652040,845,24,1
45553,2286,Web,2025-08-01 14:55:38.652040,492,16,0
45554,2286,Web,2025-06-07 01:55:38.652040,902,40,0
45555,2286,Web,2025-05-19 03:55:38.652040,581,28,0
45556,2286,Android,2025-08-09 21:55:38.652040,111,3,0
45557,2286,Android,2025-08-13 10:55:38.652040,967,30,0
45558,2286,Android,2025-07-29 03:55:38.652040,836,15,0
45559,2286,Android,2025-07-31 06:55:38.652040,1795,6,0
45560,2286,Web,2025-08-10 11:55:38.652040,1048,28,0
45561,2286,Android,2025-06-11 13:55:38.652040,724,4,0
45562,2286,Web,2025-06-30 10:55:38.652040,102,44,0
45563,2286,Android,2025-06-07 08:55:38.652040,1690,18,0
45564,2286,Android,2025-06-13 05:55:38.652040,322,15,0
45565,2286,Web,2025-06-26 01:55:38.652040,1110,16,0
45566,2286,Web,2025-07-23 08:55:38.652040,452,42,1
45567,2286,iOS,2025-08-04 16:55:38.652040,964,42,1
45568,2286,Web,2025-06-15 20:55:38.652040,1611,34,0
45569,2286,iOS,2025-08-11 12:55:38.652040,1107,21,0
45570,2286,Android,2025-05-28 05:55:38.652040,1634,39,0
45571,2286,iOS,2025-08-16 22:55:38.652040,1209,8,1
45572,2286,iOS,2025-05-30 21:55:38.652040,115,21,0
45573,2286,Web,2025-06-09 07:55:38.652040,627,46,0
45574,2287,Web,2025-07-04 03:55:38.652040,199,15,0
45575,2287,Android,2025-07-25 11:55:38.652040,395,47,1
45576,2287,iOS,2025-05-28 12:55:38.652040,1382,13,0
45577,2287,Web,2025-08-01 13:55:38.652040,761,41,0
45578,2287,Web,2025-05-26 09:55:38.652040,920,12,0
45579,2287,Web,2025-06-28 12:55:38.652040,1134,19,0
45580,2287,Web,2025-05-22 00:55:38.652040,1227,40,1
45581,2287,iOS,2025-07-10 01:55:38.652040,719,3,0
45582,2287,iOS,2025-06-06 16:55:38.652040,609,32,0
45583,2287,Android,2025-05-19 03:55:38.652040,1667,33,0
45584,2287,Android,2025-06-19 15:55:38.652040,1719,40,0
45585,2287,iOS,2025-06-19 13:55:38.652040,1754,24,1
45586,2287,Web,2025-07-27 10:55:38.652040,1784,5,1
45587,2287,iOS,2025-07-15 08:55:38.652040,1020,18,0
45588,2287,Web,2025-05-26 12:55:38.652040,1605,21,0
45589,2287,Android,2025-08-02 15:55:38.652040,252,41,0
45590,2287,iOS,2025-06-07 13:55:38.652040,1466,36,0
45591,2288,iOS,2025-07-31 07:55:38.652040,247,49,0
45592,2288,iOS,2025-06-11 08:55:38.652040,1099,41,1
45593,2288,iOS,2025-05-26 04:55:38.652040,232,10,0
45594,2288,Android,2025-05-26 20:55:38.652040,1153,22,0
45595,2288,iOS,2025-06-21 05:55:38.652040,1783,26,0
45596,2288,Web,2025-08-09 20:55:38.652040,1782,23,1
45597,2288,Android,2025-07-28 12:55:38.652040,495,41,0
45598,2288,iOS,2025-07-20 13:55:38.652040,1679,38,0
45599,2288,iOS,2025-07-04 07:55:38.652040,1500,35,0
45600,2288,Android,2025-06-03 09:55:38.652040,155,18,0
45601,2288,iOS,2025-06-17 15:55:38.652040,538,36,0
45602,2288,Android,2025-08-07 17:55:38.652040,987,13,0
45603,2288,Android,2025-06-15 21:55:38.652040,1546,49,0
45604,2288,Android,2025-07-14 16:55:38.652040,305,33,1
45605,2288,iOS,2025-06-10 22:55:38.652040,1354,44,1
45606,2288,iOS,2025-06-20 14:55:38.652040,1444,47,0
45607,2288,Web,2025-06-12 20:55:38.652040,1706,38,0
45608,2288,Android,2025-06-07 05:55:38.652040,229,5,0
45609,2288,Web,2025-06-19 21:55:38.652040,1287,7,0
45610,2289,Web,2025-06-17 20:55:38.652040,710,25,0
45611,2289,Android,2025-06-30 08:55:38.652040,1772,44,0
45612,2289,Android,2025-06-21 03:55:38.652040,634,34,0
45613,2289,Android,2025-06-25 07:55:38.652040,818,43,1
45614,2289,iOS,2025-07-09 22:55:38.652040,555,25,1
45615,2289,iOS,2025-07-15 06:55:38.652040,1659,46,0
45616,2289,Android,2025-06-27 17:55:38.652040,297,14,0
45617,2289,iOS,2025-06-28 15:55:38.652040,331,44,0
45618,2289,Web,2025-07-03 06:55:38.652040,96,45,0
45619,2289,Web,2025-07-09 16:55:38.652040,1122,22,0
45620,2289,Web,2025-06-23 01:55:38.652040,1028,7,0
45621,2289,Web,2025-08-03 14:55:38.652040,738,39,0
45622,2289,iOS,2025-05-29 05:55:38.652040,336,31,0
45623,2289,Web,2025-05-25 02:55:38.652040,331,26,0
45624,2289,Web,2025-06-10 14:55:38.652040,955,38,0
45625,2289,Web,2025-07-05 12:55:38.652040,1714,33,0
45626,2289,Android,2025-08-10 01:55:38.652040,403,37,0
45627,2289,iOS,2025-08-06 01:55:38.652040,198,38,0
45628,2289,Web,2025-08-02 07:55:38.652040,186,13,0
45629,2289,Web,2025-07-26 02:55:38.652040,231,4,0
45630,2290,Web,2025-05-25 07:55:38.652040,63,12,0
45631,2290,Web,2025-07-15 07:55:38.652040,1202,19,1
45632,2290,iOS,2025-06-06 10:55:38.652040,466,26,0
45633,2290,Android,2025-06-18 09:55:38.652040,1431,34,0
45634,2290,Android,2025-06-23 02:55:38.652040,748,8,0
45635,2290,Android,2025-06-15 18:55:38.652040,970,18,0
45636,2290,Web,2025-08-02 20:55:38.652040,307,4,0
45637,2290,Web,2025-07-17 12:55:38.652040,1469,7,1
45638,2290,Android,2025-07-04 00:55:38.652040,928,5,0
45639,2290,Web,2025-06-04 00:55:38.652040,853,33,0
45640,2290,Web,2025-08-01 16:55:38.652040,1163,21,0
45641,2290,iOS,2025-08-05 17:55:38.652040,755,5,0
45642,2290,Web,2025-06-01 23:55:38.652040,1609,3,1
45643,2290,iOS,2025-07-16 01:55:38.652040,1057,38,0
45644,2290,iOS,2025-06-14 16:55:38.652040,1058,26,0
45645,2290,Android,2025-06-04 09:55:38.652040,1542,35,0
45646,2291,iOS,2025-05-19 15:55:38.652040,1047,19,0
45647,2291,Web,2025-08-15 23:55:38.652040,1574,6,0
45648,2291,Android,2025-06-09 03:55:38.652040,938,27,0
45649,2291,iOS,2025-08-11 16:55:38.652040,115,28,0
45650,2291,Web,2025-06-28 05:55:38.652040,1739,22,0
45651,2291,iOS,2025-06-07 17:55:38.652040,916,28,0
45652,2291,iOS,2025-05-28 13:55:38.652040,1377,8,0
45653,2291,Web,2025-06-13 14:55:38.652040,1216,24,0
45654,2291,iOS,2025-06-08 13:55:38.652040,1209,20,0
45655,2291,Android,2025-06-02 13:55:38.652040,83,13,1
45656,2291,Web,2025-05-31 10:55:38.652040,1392,24,0
45657,2291,Android,2025-08-09 21:55:38.652040,308,46,0
45658,2291,Android,2025-05-28 03:55:38.652040,1201,29,0
45659,2291,Web,2025-07-27 15:55:38.652040,31,43,0
45660,2291,Web,2025-07-15 03:55:38.652040,1578,12,0
45661,2291,iOS,2025-07-09 03:55:38.652040,1542,45,0
45662,2291,iOS,2025-06-27 06:55:38.652040,605,4,0
45663,2291,iOS,2025-08-01 06:55:38.652040,796,38,0
45664,2291,Web,2025-05-24 10:55:38.652040,1076,39,0
45665,2291,Android,2025-07-30 02:55:38.652040,642,21,0
45666,2291,Android,2025-07-24 07:55:38.652040,247,40,0
45667,2291,Web,2025-07-18 17:55:38.652040,1082,45,0
45668,2291,Android,2025-08-07 21:55:38.652040,1130,29,0
45669,2291,Android,2025-07-18 18:55:38.652040,1593,25,0
45670,2291,Web,2025-07-07 13:55:38.652040,644,30,1
45671,2292,Web,2025-05-28 16:55:38.652040,295,3,0
45672,2292,Web,2025-05-31 12:55:38.652040,1576,21,1
45673,2292,Android,2025-06-06 22:55:38.652040,755,34,0
45674,2292,Android,2025-07-18 21:55:38.652040,637,23,1
45675,2292,Web,2025-08-07 18:55:38.652040,1624,4,0
45676,2292,Android,2025-07-12 07:55:38.652040,297,24,0
45677,2292,Web,2025-08-16 02:55:38.652040,687,33,0
45678,2292,Android,2025-06-08 00:55:38.652040,1364,44,0
45679,2292,iOS,2025-06-06 16:55:38.652040,1125,15,0
45680,2292,Android,2025-05-24 10:55:38.652040,810,30,1
45681,2292,Web,2025-08-15 20:55:38.652040,460,39,0
45682,2292,Web,2025-06-15 02:55:38.652040,1603,27,0
45683,2292,Android,2025-06-11 03:55:38.652040,573,11,0
45684,2292,Android,2025-07-03 07:55:38.652040,256,12,0
45685,2292,Web,2025-07-22 03:55:38.652040,942,24,0
45686,2292,iOS,2025-05-24 03:55:38.652040,844,41,1
45687,2292,Web,2025-07-22 02:55:38.652040,1323,9,0
45688,2292,iOS,2025-08-07 02:55:38.652040,47,35,0
45689,2292,Web,2025-08-06 16:55:38.652040,206,32,0
45690,2292,Web,2025-08-07 18:55:38.652040,663,48,0
45691,2292,Web,2025-07-31 16:55:38.652040,531,40,1
45692,2292,Android,2025-07-08 19:55:38.652040,1444,19,0
45693,2292,Android,2025-07-21 06:55:38.652040,1511,37,1
45694,2292,Web,2025-08-15 17:55:38.652040,705,15,0
45695,2292,Android,2025-08-11 20:55:38.652040,293,45,0
45696,2292,Android,2025-05-25 13:55:38.652040,625,12,0
45697,2292,Web,2025-08-16 02:55:38.652040,908,12,0
45698,2292,iOS,2025-06-22 20:55:38.652040,1277,45,1
45699,2292,Web,2025-05-21 17:55:38.652040,257,15,0
45700,2293,Web,2025-06-07 18:55:38.652040,658,32,0
45701,2293,iOS,2025-05-23 20:55:38.652040,1633,29,0
45702,2293,iOS,2025-05-31 14:55:38.652040,1270,18,0
45703,2293,Android,2025-07-02 04:55:38.652040,371,47,0
45704,2293,Web,2025-08-02 18:55:38.652040,1735,3,0
45705,2293,Android,2025-06-29 07:55:38.652040,667,9,0
45706,2293,Web,2025-08-15 14:55:38.652040,369,30,0
45707,2293,Android,2025-07-11 05:55:38.652040,1730,43,0
45708,2293,iOS,2025-06-07 14:55:38.652040,659,13,0
45709,2293,Android,2025-06-03 08:55:38.652040,1747,17,0
45710,2293,iOS,2025-07-04 19:55:38.652040,1006,6,0
